Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
14-12-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,887.21,86466.19,26,None,Out of Stock,4.9,5339
14-12-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,914.89,90345.57,23.7,None,Low Stock,4.7,4790
14-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,991.82,98857.23,9.8,None,In Stock,4.7,1620
14-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,980.31,97836.02,10.8,None,In Stock,4.4,2706
14-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1576.3,155739.68,21.1,None,Out of Stock,4.5,3656
14-12-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1820.4,177600.67,8.9,None,In Stock,4.7,2416
14-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1270.78,107094.84,36.4,None,Low Stock,3.9,3256
14-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1371.91,117056.05,31.4,None,Low Stock,4.2,2492
14-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1771.91,174614.9,11.4,None,In Stock,4.5,2601
14-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1826.36,179091.97,8.6,None,In Stock,4.7,1972
14-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1915.75,185059.91,4.2,None,In Stock,4.8,1869
14-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1913.8,188409.27,4.3,None,In Stock,4.8,1990
14-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1512.48,126631.18,24.3,None,In Stock,3.9,1219
14-12-2025,Amazon,iPad,iPad (9th Gen) 64GB,New,329,32242,199.87,19387.46,39.2,None,In Stock,4.9,6894
14-12-2025,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,359.53,34738.38,40,None,Out of Stock,4.5,9306
14-12-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,474.46,45709.74,40.6,None,In Stock,4.2,8337
14-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,908.87,88664.65,9,None,In Stock,4.4,1382
14-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,889.79,86436.38,10.9,None,In Stock,4.9,2807
14-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,651.16,55549.21,34.8,None,In Stock,4.2,1387
14-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,882.15,86428.71,11.7,None,In Stock,4.4,2872
14-12-2025,Amazon,iPhone,iPhone 12 64GB,New,799,78302,477.76,47054.11,40.2,None,Out of Stock,4.7,3047
14-12-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,806.89,80377.29,32.7,None,In Stock,4.6,3379
14-12-2025,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,508.84,50479.83,36.3,None,Low Stock,4.7,4755
14-12-2025,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,710.28,70342.5,28.9,None,Out of Stock,4.2,3686
14-12-2025,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,442.75,37849.62,44.6,None,In Stock,4,3465
14-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,599.47,58102.26,25,None,In Stock,4.5,3169
14-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,703.84,60546.77,41.3,None,In Stock,4.5,1321
14-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,686.89,67265.18,14,None,In Stock,4.2,1486
14-12-2025,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,526.01,45098.37,34.2,None,In Stock,4.4,1976
14-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,982.64,97802.05,10.6,None,In Stock,4.3,1977
14-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,847.16,71725.02,22.9,None,In Stock,3.9,2031
14-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,693.66,60119.99,36.9,None,In Stock,4.1,2158
14-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,850.04,82283.9,-0.1,None,In Stock,4.4,456
14-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,839.24,83499.9,1.1,None,In Stock,4.8,458
14-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,857.08,84987.25,-1,None,Low Stock,4.8,470
14-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,841.21,83074.88,0.9,None,In Stock,4.4,462
14-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,842.44,83148.36,0.8,None,In Stock,4.4,202
14-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,848,82869.41,0.1,None,In Stock,4.7,289
14-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,854.65,84851.29,-0.7,None,In Stock,4.4,532
15-12-2025,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,253.63,24954.04,40.9,None,Out of Stock,4.4,7959
15-12-2025,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,252.32,25126.16,41.2,None,In Stock,4.3,2971
15-12-2025,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,258.04,25476.74,39.9,None,Low Stock,4.9,2228
15-12-2025,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,255.93,25257.08,40.3,None,Out of Stock,4.7,3598
15-12-2025,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,262.07,25866.56,38.9,None,In Stock,4.2,6282
15-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,260.87,25915.72,39.2,None,Out of Stock,4.9,6120
15-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,187.41,16201.86,56.3,None,Low Stock,4.4,2319
15-12-2025,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,260.43,25219.08,39.3,None,In Stock,4.6,2249
15-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,326.42,32464.23,23.9,None,In Stock,4.7,794
15-12-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,335.04,32772.4,21.9,None,In Stock,4.5,2251
15-12-2025,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,278.99,23389.97,35,None,In Stock,3.9,2203
15-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,256.43,21918.12,40.2,None,In Stock,4.3,1637
15-12-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,330.23,31941.59,23,None,In Stock,4.5,2350
15-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,333.45,32450.95,22.3,None,In Stock,4.9,1422
15-12-2025,Amazon,Watch,Apple Watch Ultra,New,799,78302,489.24,47469.28,38.8,None,Out of Stock,4.8,3890
15-12-2025,Flipkart,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,486.1,41280.97,39.2,None,In Stock,4.3,1440
15-12-2025,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,445.93,38230.72,44.2,None,In Stock,4.5,1667
15-12-2025,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,598.98,57939.44,25,None,In Stock,4.6,2987
15-12-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,892.05,87790.15,25.6,None,In Stock,4.3,2527
15-12-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,901.38,89865.14,24.8,None,Low Stock,4.4,3929
15-12-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,911.82,90774.64,24,None,Low Stock,4.8,2885
15-12-2025,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1000.03,96467.82,9,None,In Stock,4.9,2527
15-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1002.88,100002.91,8.7,None,In Stock,4.8,2630
15-12-2025,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1586.56,152415.39,20.6,None,In Stock,4.7,7585
15-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1613.92,160790.72,19.3,None,In Stock,4.3,6777
15-12-2025,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1784.13,178044.93,10.7,None,In Stock,4.7,2212
15-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1776.62,175504.95,11.1,None,In Stock,4.7,3767
15-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1921.73,191304.45,3.9,None,In Stock,4.6,1827
15-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1876.56,185995.88,6.1,None,In Stock,4.3,870
15-12-2025,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1870.28,184563.89,6.4,None,In Stock,4.4,1663
15-12-2025,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,199.92,19312.76,39.2,None,Out of Stock,4.4,6420
15-12-2025,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,196.42,18999.48,40.3,None,Low Stock,4.3,4099
15-12-2025,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,361.16,35942.68,39.7,None,In Stock,4.4,10093
15-12-2025,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,360.52,35558.84,39.8,None,Out of Stock,4.4,7546
15-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,743.49,62635.68,25.6,None,In Stock,4.4,3050
15-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,883.48,86766.62,11.6,None,In Stock,4.5,1916
15-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,712.88,61757.82,28.6,None,In Stock,4.4,1560
15-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,908.25,90020.03,9.1,None,In Stock,4.2,2163
15-12-2025,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,891.99,89082.3,25.6,None,Low Stock,4.5,5738
15-12-2025,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,656.92,56343.16,45.2,None,Out of Stock,4.2,3717
15-12-2025,Amazon,iPhone,iPhone 12 64GB,New,799,78302,475.07,47353.23,40.5,None,Out of Stock,4.5,8309
15-12-2025,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,600.43,59374.8,39.9,None,In Stock,4.3,3548
15-12-2025,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,482.19,46934.27,39.7,None,Out of Stock,4.7,5321
15-12-2025,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,482.86,46457.94,39.6,None,In Stock,4.7,7622
15-12-2025,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,785.66,77229.65,34.5,None,Low Stock,4.8,8306
15-12-2025,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,794.35,77338.38,33.7,None,Low Stock,4.4,2999
15-12-2025,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,643.94,54560.53,46.3,None,Out of Stock,4,5070
15-12-2025,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,384.21,32401.2,51.9,None,In Stock,3.8,3329
15-12-2025,Amazon,iPhone,iPhone 14 128GB,New,799,78302,505.66,48695.6,36.7,None,Low Stock,4.5,4479
15-12-2025,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,602.09,60165.09,24.6,None,Out of Stock,4.4,2603
15-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1017.09,99281.82,15.2,None,In Stock,4.3,3133
15-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,705.28,68588.89,11.7,None,Low Stock,4.5,1832
15-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,700.46,68763.79,12.3,None,In Stock,4.9,2223
15-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,695.83,67018.93,12.9,None,In Stock,4.8,2021
15-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,703.81,67928.96,11.9,None,In Stock,4.6,2219
15-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,996.76,98785.77,9.3,None,In Stock,4.4,1543
15-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1011.21,98020.28,8,None,In Stock,4.7,1823
15-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1016.28,100192.32,7.5,None,In Stock,4.6,1170
15-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,796.84,67560.46,27.5,None,Low Stock,4.4,1964
15-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,988.81,98501.04,10,None,In Stock,4.4,1270
15-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,739.51,62842.94,32.7,None,In Stock,3.9,1162
15-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1017.13,98287.9,7.4,None,In Stock,4.7,1829
15-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1016.54,99306.55,7.5,None,In Stock,4.6,1179
15-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1013,98915.53,7.8,None,In Stock,4.3,726
15-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,846.54,82476.71,0.3,None,In Stock,4.7,215
15-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,844.61,81372.25,0.5,None,In Stock,4.8,352
15-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,608.84,50763.92,28.3,None,Out of Stock,4.4,334
15-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,849.68,82141.74,-0.1,None,In Stock,4.4,287
15-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,833.94,82743.03,1.8,None,Low Stock,4.8,268
15-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,844.84,84298.05,0.5,None,Low Stock,4.4,440
15-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,612.75,51842.07,27.8,None,In Stock,4.5,368
16-12-2025,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,213.91,18451.72,50.1,None,Out of Stock,3.9,7616
16-12-2025,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,252.74,24295.87,41.1,None,Out of Stock,4.5,3341
16-12-2025,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,255.07,25157.64,40.5,None,Out of Stock,4.4,5215
16-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,199.53,16694.92,53.5,None,Low Stock,4.4,2996
16-12-2025,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,253.78,24401.31,40.8,None,Low Stock,4.9,2776
16-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,209.73,17762.63,51.1,None,In Stock,3.8,3746
16-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,262.26,26180.11,38.9,None,Low Stock,4.5,2492
16-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,261.93,25495.11,38.9,None,Low Stock,4.2,2822
16-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,256.23,25369.86,40.3,None,In Stock,4.7,2379
16-12-2025,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,191.57,16315.92,55.3,None,In Stock,4.2,2211
16-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,325.47,32159.2,24.1,None,In Stock,4.5,1313
16-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,256.21,21888.79,40.3,None,In Stock,4.4,1104
16-12-2025,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,334.12,32675.06,22.1,None,Out of Stock,4.7,833
16-12-2025,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,251.26,21572.82,41.4,None,In Stock,4.5,1496
16-12-2025,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,417.18,35805.12,47.8,None,Low Stock,4.4,4067
16-12-2025,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,601.75,58239.61,24.7,None,In Stock,4.6,1999
16-12-2025,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,447.65,38182.46,55.2,None,In Stock,4.4,3001
16-12-2025,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,446.8,37355.38,55.3,None,Out of Stock,4,6085
16-12-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,898.12,87461.52,25.1,None,Low Stock,4.8,5684
16-12-2025,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,901.77,88213.64,24.8,None,In Stock,4.5,3264
16-12-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,899.09,89121.96,25,None,Low Stock,4.8,5684
16-12-2025,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,888.47,88553.38,25.9,None,In Stock,4.2,3536
16-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,994.43,95801.33,9.5,None,Out of Stock,4.7,1076
16-12-2025,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,994.53,96221.47,9.5,None,In Stock,4.5,2116
16-12-2025,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,984.88,95212.46,10.4,None,In Stock,4.6,3473
16-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1172.34,101478.76,41.4,None,Out of Stock,4.1,6253
16-12-2025,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1323.1,113221.61,33.8,None,Out of Stock,3.9,4913
16-12-2025,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1821.96,176439.53,8.9,None,Out of Stock,4.3,5113
16-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1832.49,181988.64,8.3,None,In Stock,4.7,3003
16-12-2025,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1827.33,179866.18,8.6,None,In Stock,4.6,1881
16-12-2025,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1813.72,179027.89,9.3,None,Low Stock,4.5,2145
16-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1879.56,183452.42,6,None,In Stock,4.6,700
16-12-2025,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1602.73,135896.15,19.8,None,In Stock,4.3,1878
16-12-2025,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,145.42,12256.11,55.8,None,Out of Stock,4.2,5561
16-12-2025,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,198.82,19261.62,39.6,None,In Stock,4.9,4557
16-12-2025,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,360.42,35996.65,39.8,None,Out of Stock,4.6,5183
16-12-2025,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,256.9,21899.11,57.1,None,Out of Stock,4.3,4453
16-12-2025,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,286.81,24248.23,52.1,None,Low Stock,4.1,5298
16-12-2025,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,472.48,45381.64,40.9,None,In Stock,4.7,4635
16-12-2025,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,473.59,46404.52,40.7,None,Out of Stock,4.4,8970
16-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,900.91,89236.75,9.8,None,Out of Stock,4.9,1833
16-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,905.61,89172.63,9.3,None,In Stock,4.5,1936
16-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,894.77,87210.51,10.4,None,In Stock,4.7,1856
16-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,909.93,88042.01,8.9,None,In Stock,4.4,1061
16-12-2025,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,909.44,90071.63,9,None,In Stock,4.5,1645
16-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,895.56,86411.61,10.4,None,In Stock,4.9,2143
16-12-2025,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,894.1,88919.42,10.5,None,In Stock,4.8,2884
16-12-2025,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,904.8,87520.36,24.5,None,Out of Stock,4.7,3551
16-12-2025,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,885.56,87292.38,26.1,None,In Stock,4.7,5856
16-12-2025,Amazon,iPhone,iPhone 12 64GB,New,799,78302,472.66,46955.8,40.8,None,Out of Stock,4.8,2910
16-12-2025,Amazon,iPhone,iPhone 12 64GB,New,799,78302,470.15,45746.32,41.2,None,Out of Stock,4.7,4081
16-12-2025,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,594.78,57209.54,40.5,None,In Stock,4.3,9562
16-12-2025,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,408.49,34528.24,48.9,None,In Stock,4.2,3997
16-12-2025,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,500.24,48850.85,37.4,None,Low Stock,4.9,3387
16-12-2025,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,686.69,67647.67,31.3,None,Out of Stock,4.6,1789
16-12-2025,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,701.41,68600.92,29.8,None,Out of Stock,4.5,3413
16-12-2025,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,476.14,40323.06,40.4,None,In Stock,3.9,2977
16-12-2025,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,475.89,39900.58,40.4,None,In Stock,4.1,1219
16-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,810.4,69978.64,32.4,None,In Stock,4.1,1250
16-12-2025,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1001.98,99411.1,16.4,None,In Stock,4.4,3677
16-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,687.73,66960.26,13.9,None,In Stock,4.4,2174
16-12-2025,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,693.34,69225.55,13.2,None,In Stock,4.4,1493
16-12-2025,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,532.95,44547.29,33.3,None,Out of Stock,4.1,1875
16-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,689.29,66763.37,13.7,None,In Stock,4.8,1578
16-12-2025,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,557.87,47932.14,30.2,None,In Stock,3.9,2447
16-12-2025,Amazon,iPhone,iPhone 16 128GB,New,799,78302,697.79,69750.85,12.7,None,In Stock,4.4,931
16-12-2025,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1015.86,101381.39,7.6,None,In Stock,4.4,2417
16-12-2025,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,992.1,98225.02,9.7,None,In Stock,4.9,1841
16-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,663.01,55696.22,21.9,None,In Stock,4.3,436
16-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,849.88,82089.64,-0.1,None,Out of Stock,4.2,495
16-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,847.29,84478.35,0.2,None,In Stock,4.3,481
16-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,855.98,83716.86,-0.8,None,In Stock,4.7,344
16-12-2025,Amazon,iPhone,iPhone 17 128GB,New,849,83202,847.61,81832.26,0.2,None,In Stock,4.2,392
16-12-2025,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,608.15,52262.29,28.4,None,Out of Stock,4,223
16-12-2025,Flipkart,iPhone,iPhone 17 128GB,New,849,83202,854.16,82452.77,-0.6,None,In Stock,4.8,418
16-12-2025,Amazon,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,83202,679.88,57395.58,19.9,None,In Stock,4.3,194
17-12-2025,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,258.83,25515.85,39.7,None,Out of Stock,4.6,3121
17-12-2025,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,212.09,17755.06,50.6,None,Out of Stock,4,5575
17-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,253.71,24967.75,40.9,None,In Stock,4.5,4470
17-12-2025,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,259.94,25348.6,39.4,None,Out of Stock,4.5,1297
17-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,261.25,26044.93,39.1,None,In Stock,4.4,4277
17-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,259.36,25433.36,39.5,None,In Stock,4.4,2716
17-12-2025,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,191.39,16382.01,55.4,None,Low Stock,4.5,1693
17-12-2025,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,259.73,24974.13,39.5,None,In Stock,4.3,1974
17-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,261.86,21935.33,39,None,In Stock,4.4,1354
17-12-2025,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,331.63,32616.52,22.7,None,In Stock,4.6,1138
17-12-2025,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,588.32,56563.44,26.4,None,In Stock,4.5,2290
17-12-2025,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,587.57,58269.38,26.5,None,Low Stock,4.8,2842
17-12-2025,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,470.24,39455.7,41.1,None,In Stock,4,3549
17-12-2025,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,598.55,58836.27,40.1,None,In Stock,4.7,3707
